,X_key,Course.ID,EntityType,Name,Length..Hours.,Avg..User.Rating,Total.Enrollments,Total.Ratings,Organiser,Difficulty,Public.URL,uni
245,RcnRZHHtEeWxvQr3acyajw,RcnRZHHtEeWxvQr3acyajw,COURSE,Математика и Python для анализа данных,28,4.797142239,60640,4619,"Moscow Institute of Physics and Technology, Yandex",Beginner,https://www.coursera.org/learn/mathematics-and-python,TRUE
247,OUTGOrvTEeWuCAqiwoZfSw,OUTGOrvTEeWuCAqiwoZfSw,COURSE,Introduction to Data Analysis Using Excel,12,4.689492326,78624,3388,Rice University,Mixed,https://www.coursera.org/learn/excel-data-analysis,TRUE
250,-634YPnoEeaOTwrEsgnL9g,-634YPnoEeaOTwrEsgnL9g,COURSE,Programming Fundamentals,15,4.687335092,43340,1516,Duke University,Beginner,https://www.coursera.org/learn/programming-fundamentals,TRUE
252,a_xPWXNVEeWxvQr3acyajw,a_xPWXNVEeWxvQr3acyajw,COURSE,Regression Models,17,4.426803395,87099,2828,Johns Hopkins University,Mixed,https://www.coursera.org/learn/regression-models,TRUE
255,fEHS45vFEeaF3g7NeAQepg,fEHS45vFEeaF3g7NeAQepg,COURSE,"Algorithms, Part II",36,4.957948718,110470,975,Princeton University,Intermediate,https://www.coursera.org/learn/algorithms-part2,TRUE
256,myQGkjlZEeWJaxK5AT4frw,myQGkjlZEeWJaxK5AT4frw,COURSE,Influencing People,14,4.725448335,117162,2342,University of Michigan,Mixed,https://www.coursera.org/learn/influencing-people,TRUE
258,Fk0RyfhqEeaQswpW71qb2A,Fk0RyfhqEeaQswpW71qb2A,COURSE,Digital Product Management: Modern Fundamentals,19,4.743006993,42168,1144,University of Virginia,Beginner,https://www.coursera.org/learn/uva-darden-digital-product-management,TRUE
259,wAOL80JGEeWBrBIWi3mmCw,wAOL80JGEeWBrBIWi3mmCw,COURSE,Digital Signal Processing,31,4.727422003,55501,609,École Polytechnique Fédérale de Lausanne,Intermediate,https://www.coursera.org/learn/dsp,TRUE
260,f8wh4qQ-EeWF3A6Yvo0Lpw,f8wh4qQ-EeWF3A6Yvo0Lpw,COURSE,English Composition I,32,4.591885442,166068,419,Duke University,Beginner,https://www.coursera.org/learn/english-composition,TRUE
261,VcGV0kxGEeWKRQoYMLwAUw,VcGV0kxGEeWKRQoYMLwAUw,COURSE,Fundamentals of Project Planning and Management,12,4.704068522,98398,2335,University of Virginia,Beginner,https://www.coursera.org/learn/uva-darden-project-management,TRUE
265,vIC_m1i_EeWzUQ41NnCQkQ,vIC_m1i_EeWzUQ41NnCQkQ,COURSE,Teach English Now! Lesson Design and Assessment,19,4.90167364,29331,2390,Arizona State University,Mixed,https://www.coursera.org/learn/lesson-design,TRUE
267,u_Rrw_tfEeSuiSIACwuNww,u_Rrw_tfEeSuiSIACwuNww,COURSE,Digital Analytics for Marketing Professionals: Marketing Analytics in Theory,13,4.532498307,66215,2954,University of Illinois at Urbana-Champaign,Mixed,https://www.coursera.org/learn/marketing-analytics,TRUE
268,k9LPPi_EEeWv_w7cMMH1Uw,k9LPPi_EEeWv_w7cMMH1Uw,COURSE,Bitcoin and Cryptocurrency Technologies,18,4.686989918,350706,2083,Princeton University,Mixed,https://www.coursera.org/learn/cryptocurrency,TRUE
269,3UY0FCmGEeWFggqB2SRvtQ,3UY0FCmGEeWFggqB2SRvtQ,COURSE,"The Modern World, Part One: Global History from 1760 to 1910",25,4.785987261,110033,1570,University of Virginia,Beginner,https://www.coursera.org/learn/modern-world,TRUE
271,Ckas6KfpEeS3eyIACw6YLg,Ckas6KfpEeS3eyIACw6YLg,COURSE,Computer Architecture,18,4.807522124,92777,452,Princeton University,Advanced,https://www.coursera.org/learn/comparch,TRUE
272,q78Cq1x8EeW9BBKT5ztNhQ,q78Cq1x8EeW9BBKT5ztNhQ,COURSE,Introduction to the Biology of Cancer,9,4.756426464,88136,2373,Johns Hopkins University,Beginner,https://www.coursera.org/learn/cancer,TRUE
273,PLnREdJzEeSeOiIACzWBkQ,PLnREdJzEeSeOiIACzWBkQ,COURSE,Project Management: The Basics for Success,9,4.52915372,225460,5471,"University of California, Irvine",Mixed,https://www.coursera.org/learn/project-management-basics,TRUE
274,5TWYj6aKEeSKZCIACymNCQ,5TWYj6aKEeSKZCIACymNCQ,COURSE,How Things Work: An Introduction to Physics,17,4.749,142365,1000,University of Virginia,Intermediate,https://www.coursera.org/learn/how-things-work,TRUE
276,yG1EARC8EeiWoAqBnMlvMg,yG1EARC8EeiWoAqBnMlvMg,COURSE,Front-End Web Development with React,33,4.742462312,28034,796,The Hong Kong University of Science and Technology,Intermediate,https://www.coursera.org/learn/front-end-react,TRUE
277,XZomz77LEeWn1ApTWZT9Yw,XZomz77LEeWn1ApTWZT9Yw,COURSE,Script Writing: Write a Pilot Episode for a TV or Web Series (Project-Centered Course),27,4.454954955,49572,444,Michigan State University,Mixed,https://www.coursera.org/learn/script-writing,TRUE
278,5zjIsJq-EeW_wArffOXkOw,5zjIsJq-EeW_wArffOXkOw,COURSE,Vital Signs: Understanding What the Body Is Telling Us,16,4.788394415,146923,2292,University of Pennsylvania,Mixed,https://www.coursera.org/learn/vital-signs,TRUE
279,57qeWvNFEeiLsQ7UWwj8jA,57qeWvNFEeiLsQ7UWwj8jA,COURSE,Object-Oriented Data Structures in C++,18,4.769047619,9953,420,University of Illinois at Urbana-Champaign,Intermediate,https://www.coursera.org/learn/cs-fundamentals-1,TRUE
280,pNXe13ICEeeBKg4MjLYj6A,pNXe13ICEeeBKg4MjLYj6A,COURSE,Introduction to Deep Learning,35,4.610619469,55893,1243,National Research University Higher School of Economics,Advanced,https://www.coursera.org/learn/intro-to-deep-learning,TRUE
281,jGXwIRzoEeaoZw7o_-9AqQ,jGXwIRzoEeaoZw7o_-9AqQ,COURSE,Learn to Speak Korean 1,14,4.877485223,72262,1861,Yonsei University,Beginner,https://www.coursera.org/learn/learn-speak-korean1,TRUE
282,hESqA3EhEeWIfhKr_WcYsQ,hESqA3EhEeWIfhKr_WcYsQ,COURSE,Fundamentals of GIS,20,4.838590604,74125,2980,"University of California, Davis",Beginner,https://www.coursera.org/learn/gis,TRUE
283,hbvvfJLaEeWBSw79YYA_8Q,hbvvfJLaEeWBSw79YYA_8Q,COURSE,Psychological First Aid,7,4.758702264,101207,2959,Johns Hopkins University,Mixed,https://www.coursera.org/learn/psychological-first-aid,TRUE
284,p2jYHVPxEein9xItvIlMSA,p2jYHVPxEein9xItvIlMSA,COURSE,Introduction to Self-Driving Cars,26,4.772495756,20345,589,University of Toronto,Advanced,https://www.coursera.org/learn/intro-self-driving-cars,TRUE
286,bGZkCuIJEeSqWiIAC0gGHw,bGZkCuIJEeSqWiIAC0gGHw,COURSE,Digital Analytics for Marketing Professionals: Marketing Analytics in Practice,12,4.463358071,65216,2156,University of Illinois at Urbana-Champaign,Mixed,https://www.coursera.org/learn/digital-analytics,TRUE
287,I5rpKhnoEeWnbwoiFA2iGw,I5rpKhnoEeWnbwoiFA2iGw,COURSE,Business Metrics for Data-Driven Companies,14,4.559688275,137440,5646,Duke University,Mixed,https://www.coursera.org/learn/analytics-business-metrics,TRUE
288,6nKPTBHoEea7axIlQHzY1Q,6nKPTBHoEea7axIlQHzY1Q,COURSE,Introduction to Big Data,16,4.555944056,136084,5720,University of California San Diego,Mixed,https://www.coursera.org/learn/big-data-introduction,TRUE
290,MFaw7sV2Eee5rApLdx8b-g,MFaw7sV2Eee5rApLdx8b-g,COURSE,"Excel/VBA for Creative Problem Solving, Part 1",20,4.859742229,42183,1319,University of Colorado Boulder,Beginner,https://www.coursera.org/learn/excel-vba-for-creative-problem-solving-part-1,TRUE
292,ERjY4rTHEeSK3SIACw8Xnw,ERjY4rTHEeSK3SIACw8Xnw,COURSE,Pensamiento Científico,13,4.725749559,83441,1134,Universidad Nacional Autónoma de México,Mixed,https://www.coursera.org/learn/ciencia,TRUE
293,pIODBrinEea7HhLAXRS5cg,pIODBrinEea7HhLAXRS5cg,COURSE,Everyday Parenting: The ABCs of Child Rearing,15,4.899253731,60797,804,Yale University,Beginner,https://www.coursera.org/learn/everyday-parenting,TRUE
294,oXasXIY_EeeL9BLE3sEj-g,oXasXIY_EeeL9BLE3sEj-g,COURSE,Mathematics for Machine Learning: Multivariate Calculus,22,4.710537276,39424,2401,Imperial College London,Beginner,https://www.coursera.org/learn/multivariate-calculus-machine-learning,TRUE
295,y20FTlDPEeWMlwoziUhyxQ,y20FTlDPEeWMlwoziUhyxQ,COURSE,Marketing Analytics,24,4.577854671,92976,1156,University of Virginia,Beginner,https://www.coursera.org/learn/uva-darden-market-analytics,TRUE
299,n2zunIlgEeWSMw6QLoDNsQ,n2zunIlgEeWSMw6QLoDNsQ,COURSE,An Introduction to Interactive Programming in Python (Part 1),30,4.827442827,146279,2405,Rice University,Mixed,https://www.coursera.org/learn/interactive-python-1,TRUE
302,2RGeY3RDEeatvg5z1JaMJw,2RGeY3RDEeatvg5z1JaMJw,COURSE,Data Science Math Skills,16,4.497498863,82065,2199,Duke University,Beginner,https://www.coursera.org/learn/datasciencemathskills,TRUE
303,YiRLBRFqEeaRgQ4evS8KlQ,YiRLBRFqEeaRgQ4evS8KlQ,COURSE,Finance for Non-Finance Professionals,17,4.826643894,54383,1171,Rice University,Beginner,https://www.coursera.org/learn/finance-for-non-finance,TRUE
306,TIDJWBwuEeWP9g4JMjGIiQ,TIDJWBwuEeWP9g4JMjGIiQ,COURSE,Teach English Now! Foundational Principles,18,4.892688059,71267,5703,Arizona State University,Mixed,https://www.coursera.org/learn/english-principles,TRUE
308,Is9jHhyKEeaHoAovRHhd_Q,Is9jHhyKEeaHoAovRHhd_Q,COURSE,Understanding Einstein: The Special Theory of Relativity,41,4.861146497,76524,1570,Stanford University,Beginner,https://www.coursera.org/learn/einstein-relativity,TRUE
309,mKzzYp5YEeWVBgpelZA5Jw,mKzzYp5YEeWVBgpelZA5Jw,COURSE,Build Your First Android App (Project-Centered Course),19,4.343195266,157428,676,CentraleSupélec,Mixed,https://www.coursera.org/learn/android-app,TRUE
310,yC0iaOrHEeSb-yIACwuKNg,yC0iaOrHEeSb-yIACwuKNg,COURSE,Introduction to Electronics,33,4.672972973,86356,740,Georgia Institute of Technology,Mixed,https://www.coursera.org/learn/electronics,TRUE
311,qlzTMpLuEeWF6gpQJiw6hQ,qlzTMpLuEeWF6gpQJiw6hQ,COURSE,Экономика для неэкономистов (Economics for non-economists),33,4.909433962,46055,795,National Research University Higher School of Economics,Beginner,https://www.coursera.org/learn/ekonomika-dlya-neekonomistov,TRUE
313,Qqmr3fBKEeWLaBLI8fdMlw,Qqmr3fBKEeWLaBLI8fdMlw,COURSE,Bayesian Statistics: From Concept to Data Analysis,22,4.565077665,78707,1867,"University of California, Santa Cruz",Intermediate,https://www.coursera.org/learn/bayesian-statistics,TRUE
314,2H8ExCTIEeWeDBJG1XrG0w,2H8ExCTIEeWeDBJG1XrG0w,COURSE,Introduction to Game Development,27,4.797472075,69358,3402,Michigan State University,Mixed,https://www.coursera.org/learn/game-development,TRUE
317,TcSA6RwWEeWBKhJRV_B8Gw,TcSA6RwWEeWBKhJRV_B8Gw,COURSE,Introduction to User Experience Design,7,4.494635799,71315,1771,Georgia Institute of Technology,Beginner,https://www.coursera.org/learn/user-experience-design,TRUE
318,FuHL-RuOEeSduyIAC0iV4g,FuHL-RuOEeSduyIAC0iV4g,COURSE,Economics of Money and Banking,44,4.854304636,64829,755,Columbia University,Mixed,https://www.coursera.org/learn/money-banking,TRUE
319,fYg6EC_5EeWUWxIOAnoaFQ,fYg6EC_5EeWUWxIOAnoaFQ,COURSE,Fundamentals of Engineering Exam Review,42,4.667857143,38440,280,Georgia Institute of Technology,Mixed,https://www.coursera.org/learn/fe-exam,TRUE
321,XEjjlXEkEeWhZxJhllGpHQ,XEjjlXEkEeWhZxJhllGpHQ,COURSE,Introduction to Search Engine Optimization,10,4.614784869,75089,3463,"University of California, Davis",Mixed,https://www.coursera.org/learn/search-engine-optimization,TRUE
322,#NAME?,#NAME?,COURSE,Gestión Empresarial Exitosa para Pymes,12,4.801698514,134267,2355,Pontificia Universidad Católica de Chile,Mixed,https://www.coursera.org/learn/gestionempresarialpyme,TRUE
326,iQZflcZ7EeOoFhIxOQQuEA,iQZflcZ7EeOoFhIxOQQuEA,COURSE,Child Nutrition and Cooking,9,4.738181162,340784,5542,Stanford University,Beginner,https://www.coursera.org/learn/childnutrition,TRUE
329,Pl4ufpPXEeaNFwpTUaS5fQ,Pl4ufpPXEeaNFwpTUaS5fQ,COURSE,Основы разработки на C++: белый пояс,48,4.87699586,34532,1691,Moscow Institute of Physics and Technology,Intermediate,https://www.coursera.org/learn/c-plus-plus-white,TRUE
331,JLygJMCgEeWP5g5dlaZx4w,JLygJMCgEeWP5g5dlaZx4w,COURSE,Introduction to Logic,22,4.474285714,130967,525,Stanford University,Intermediate,https://www.coursera.org/learn/logic-introduction,TRUE
332,5D-g-HEiEeWKsgrp3VnvAw,5D-g-HEiEeWKsgrp3VnvAw,COURSE,Preparing to Manage Human Resources,19,4.768138801,51085,2536,University of Minnesota,Mixed,https://www.coursera.org/learn/managing-human-resources,TRUE
334,ockwjyGkEeiAdw4vw_tgPg,ockwjyGkEeiAdw4vw_tgPg,COURSE,Python and Statistics for Financial Analysis,11,4.465890183,18943,601,The Hong Kong University of Science and Technology,Beginner,https://www.coursera.org/learn/python-statistics-financial-analysis,TRUE
335,NFiJtRnpEeW9dA4X94-nLQ,NFiJtRnpEeW9dA4X94-nLQ,COURSE,Object Oriented Programming in Java,23,4.703810775,170829,3805,University of California San Diego,Intermediate,https://www.coursera.org/learn/object-oriented-java,TRUE
336,01XLylXyEeWKXg4Y7_tPaw,01XLylXyEeWKXg4Y7_tPaw,COURSE,Введение в машинное обучение,35,4.646226415,85014,2120,National Research University Higher School of Economics,Mixed,https://www.coursera.org/learn/vvedenie-mashinnoe-obuchenie,TRUE
337,sVI44kbHEeWg8Q7YVWmVfw,sVI44kbHEeWg8Q7YVWmVfw,COURSE,Introducción a Java,33,4.49375,67701,320,Universidad Nacional Autónoma de México,Beginner,https://www.coursera.org/learn/introduccion-java,TRUE
338,fM5baJoUEeW93wo8Ha4kow,fM5baJoUEeW93wo8Ha4kow,COURSE,Miracles of Human Language: An Introduction to Linguistics,26,4.702479339,107004,1331,Universiteit Leiden,Beginner,https://www.coursera.org/learn/human-language,TRUE
339,_UsmIV-PEeSnpyIACzWBsQ,_UsmIV-PEeSnpyIACzWBsQ,COURSE,The Power of Macroeconomics: Economic Principles in the Real World,25,4.638539043,166159,1588,"University of California, Irvine",Mixed,https://www.coursera.org/learn/principles-of-macroeconomics,TRUE
340,op_vMOGiEeWr4g7T_DyXNw,op_vMOGiEeWr4g7T_DyXNw,COURSE,"Cloud Computing Concepts, Part 1",39,4.490049751,70088,804,University of Illinois at Urbana-Champaign,Beginner,https://www.coursera.org/learn/cloud-computing,TRUE
344,usIwBhODEeWfzgpfp_iBVw,usIwBhODEeWfzgpfp_iBVw,COURSE,Astronomy: Exploring Time and Space,52,4.812053925,70247,1261,University of Arizona,Beginner,https://www.coursera.org/learn/astro,TRUE
345,84pGjiPgEeWKeQ6ae81EbQ,84pGjiPgEeWKeQ6ae81EbQ,COURSE,Private Equity and Venture Capital,12,4.759524642,62665,2861,Università Bocconi,Mixed,https://www.coursera.org/learn/private-equity,TRUE
346,nTvng63JEeeTdQ7VF-D76g,nTvng63JEeeTdQ7VF-D76g,COURSE,Marketing Digital,13,4.778723404,35652,705,Universidade de São Paulo,Beginner,https://www.coursera.org/learn/estrategia-marketing-digital,TRUE
347,Bkx-PB00Eea0YQ7Ij7lJXw,Bkx-PB00Eea0YQ7Ij7lJXw,COURSE,Applied Text Mining in Python,17,4.245041869,65848,2269,University of Michigan,Intermediate,https://www.coursera.org/learn/python-text-mining,TRUE
348,4pJAjZ3yEeWJORITtzkPnQ,4pJAjZ3yEeWJORITtzkPnQ,COURSE,Fundamentos de la escritura,11,4.692607004,14022,257,Tecnológico de Monterrey,Beginner,https://www.coursera.org/learn/escritura-esp,TRUE
353,CVrclTu_EeW0tw4knrMo3Q,CVrclTu_EeW0tw4knrMo3Q,COURSE,Cómo autoconstruir tu vivienda,7,4.719067543,89911,1673,Universidad Nacional Autónoma de México,Mixed,https://www.coursera.org/learn/como-autoconstruir-tu-vivienda,TRUE
354,M9dntkEoEeWZtA4u62x6lQ,M9dntkEoEeWZtA4u62x6lQ,COURSE,"C++ For C Programmers, Part A",17,4.402857143,102388,700,"University of California, Santa Cruz",Mixed,https://www.coursera.org/learn/c-plus-plus-a,TRUE
355,6nq-wk_kEeepwQ7R5mPDbg,6nq-wk_kEeepwQ7R5mPDbg,COURSE,Excel Skills for Business: Intermediate II,25,4.825669183,24371,1457,Macquarie University,Intermediate,https://www.coursera.org/learn/excel-intermediate-2,TRUE
356,DDBg7AlXEeWTSSIAC0MDtg,DDBg7AlXEeWTSSIAC0MDtg,COURSE,Human-Centered Design: an Introduction,16,4.675422139,85925,2132,University of California San Diego,Mixed,https://www.coursera.org/learn/human-computer-interaction,TRUE
357,c0kViF9yEei_nBLwczMEKA,c0kViF9yEei_nBLwczMEKA,COURSE,Understanding and Visualizing Data with Python,23,4.637554585,16575,458,University of Michigan,Beginner,https://www.coursera.org/learn/understanding-visualization-data,TRUE
358,5g_hAYo4EeWTzg6WBWinhQ,5g_hAYo4EeWTzg6WBWinhQ,COURSE,Agile Meets Design Thinking,16,4.727144866,57332,1422,University of Virginia,Beginner,https://www.coursera.org/learn/uva-darden-getting-started-agile,TRUE
359,jYd91UquEeWpQA4vMed_oQ,jYd91UquEeWpQA4vMed_oQ,COURSE,Indigenous Canada,20,4.754047803,40815,1297,University of Alberta,Mixed,https://www.coursera.org/learn/indigenous-canada,TRUE
361,SpO4HBnoEeWjrA6seF25aw,SpO4HBnoEeWjrA6seF25aw,COURSE,Mastering Data Analysis in Excel,29,4.230366492,266961,3056,Duke University,Mixed,https://www.coursera.org/learn/analytics-excel,TRUE
362,jh4YTdysEeSnbSIACyCHUg,jh4YTdysEeSnbSIACyCHUg,COURSE,An Introduction to American Law,12,4.805825243,83419,2266,University of Pennsylvania,Beginner,https://www.coursera.org/learn/american-law,TRUE
363,lVXdKg4PEee3mA5YKds-dg,lVXdKg4PEee3mA5YKds-dg,COURSE,Погружение в Python,48,4.679755672,39280,1146,Moscow Institute of Physics and Technology,Intermediate,https://www.coursera.org/learn/diving-in-python,TRUE
364,CN4C2CQnEeW5Rwo0txKkgQ,CN4C2CQnEeW5Rwo0txKkgQ,COURSE,Moral Foundations of Politics,23,4.844101956,71314,1687,Yale University,Mixed,https://www.coursera.org/learn/moral-politics,TRUE
365,juQyOVwuEee8pAru5GvQag,juQyOVwuEee8pAru5GvQag,COURSE,Introduction to Structured Query Language (SQL),10,4.785667324,44908,1521,University of Michigan,Intermediate,https://www.coursera.org/learn/intro-sql,TRUE
366,CRZJ8GykEeWbyw5d8C-Blw,CRZJ8GykEeWbyw5d8C-Blw,COURSE,Positive Psychiatry and Mental Health,22,4.747300216,39694,463,The University of Sydney,Mixed,https://www.coursera.org/learn/positive-psychiatry,TRUE
370,GxvylYQ4EealyAq9mBiU-w,GxvylYQ4EealyAq9mBiU-w,COURSE,Spanish Vocabulary: Meeting People,15,4.62012987,47151,616,"University of California, Davis",Beginner,https://www.coursera.org/learn/spanish-vocabulary-meeting-people,TRUE
371,sFiBn4SSEeWxQQoymFg8zQ,sFiBn4SSEeWxQQoymFg8zQ,COURSE,Firm Level Economics: Consumer and Producer Behavior,23,4.848911652,19810,781,University of Illinois at Urbana-Champaign,Mixed,https://www.coursera.org/learn/firm-level-economics,TRUE
372,sQB40x47EeWS6wrbVw_uEw,sQB40x47EeWS6wrbVw_uEw,COURSE,Understanding Clinical Research: Behind the Statistics,23,4.766997708,64253,1309,University of Cape Town,Mixed,https://www.coursera.org/learn/clinical-research,TRUE
373,flsycYzjEeeTABKJlsHMCA,flsycYzjEeeTABKJlsHMCA,COURSE,Blockchain Basics,10,4.610579115,41916,2193,"The State University of New York, University at Buffalo",Beginner,https://www.coursera.org/learn/blockchain-basics,TRUE
376,pn1erK4cEeaP-Q4_2QdcFg,pn1erK4cEeaP-Q4_2QdcFg,COURSE,"Server-side Development with NodeJS, Express and MongoDB",30,4.766980146,33650,957,The Hong Kong University of Science and Technology,Intermediate,https://www.coursera.org/learn/server-side-nodejs,TRUE
377,tTat0VwuEeeDOQrEEZRi7A,tTat0VwuEeeDOQrEEZRi7A,COURSE,Building Web Applications in PHP,18,4.806711409,34304,1490,University of Michigan,Intermediate,https://www.coursera.org/learn/web-applications-php,TRUE
378,MEgKOpw3EeWILQ7D3uPEMw,MEgKOpw3EeWILQ7D3uPEMw,COURSE,Entrepreneurship 1: Developing the Opportunity,12,4.786587938,70125,2371,University of Pennsylvania,Mixed,https://www.coursera.org/learn/wharton-entrepreneurship-opportunity,TRUE
379,qBprGt8cEeWsvwp02yXW0Q,qBprGt8cEeWsvwp02yXW0Q,COURSE,"English for Science, Technology, Engineering, and Mathematics",23,4.817109145,84738,1017,University of Pennsylvania,Beginner,https://www.coursera.org/learn/stem,TRUE
381,0ej5C6CJEeiAExLt68dqiA,0ej5C6CJEeiAExLt68dqiA,COURSE,Computational Thinking for Problem Solving,37,4.764835165,20276,455,University of Pennsylvania,Beginner,https://www.coursera.org/learn/computational-thinking-problem-solving,TRUE
384,4jKfxkuFEeW_MgoxMAgbMQ,4jKfxkuFEeW_MgoxMAgbMQ,COURSE,Robótica,10,4.475043029,168491,1162,Universidad Nacional Autónoma de México,Mixed,https://www.coursera.org/learn/robotica-inicial,TRUE
385,nax4Y2oHEeak0hLPfPzoPw,nax4Y2oHEeak0hLPfPzoPw,COURSE,The Strategy of Content Marketing,17,4.503529412,40191,425,"University of California, Davis",Intermediate,https://www.coursera.org/learn/content-marketing,TRUE
386,gwI23F2CEeW7fArvq3U29Q,gwI23F2CEeW7fArvq3U29Q,COURSE,Introduction to Corporate Finance,10,4.603606267,116802,3383,University of Pennsylvania,Mixed,https://www.coursera.org/learn/wharton-finance,TRUE
387,3DFVXNASEemADw5AXcKNwg,3DFVXNASEemADw5AXcKNwg,COURSE,"A tanulás tanulása: Hatékony mentális eszközök, melyek segítenek megbirkózni a nehéz tantárgyakkal (Learning How to Learn)",10,5,2136,2,McMaster University,Beginner,https://www.coursera.org/learn/a-tanulas-tanulasa,TRUE
388,Uw_dZt1UEeiKDQqUtLvFaA,Uw_dZt1UEeiKDQqUtLvFaA,COURSE,"Python Functions, Files, and Dictionaries",24,4.831683168,13481,1212,University of Michigan,Beginner,https://www.coursera.org/learn/python-functions-files-dictionaries,TRUE
389,R_c89XEiEeWi0g6YoSAL-w,R_c89XEiEeWi0g6YoSAL-w,COURSE,Understanding Financial Markets,15,4.720700986,65013,2739,University of Geneva,Beginner,https://www.coursera.org/learn/understanding-financial-markets,TRUE
390,HkJsxW0yEeWEewoyD2Bc5Q,HkJsxW0yEeWEewoyD2Bc5Q,COURSE,Getting and Cleaning Data,15,4.568536293,125182,6668,Johns Hopkins University,Mixed,https://www.coursera.org/learn/data-cleaning,TRUE
